EmployeeID,FirstName,LastName,Email,Department,JobTitle,Location,Latitude,Longitude,RiskScore,DeviceCompliant,MFARegistered,AccountStatus,HIBPExposed,HIBPBreachCount,HireDate,CreatedDate
MZ0391,Kudzai,Mpofu,kudzai.mpofu391@micrlabs.onmicrosoft.com,Operations,Facilities Manager,Harare,-17.8615,31.0705,10,False,True,Active,False,0,2023-07-09,2026-03-28T17:51:09.859099
MZ0392,Nkosi,Zimba,nkosi.zimba392@micrlabs.onmicrosoft.com,Operations,HR Manager,Harare,-17.8528,31.0183,13,True,True,Active,False,0,2025-04-01,2026-03-28T17:51:09.859127
MZ0393,Farai,Gumbo,farai.gumbo393@micrlabs.onmicrosoft.com,Operations,Receptionist,Harare,-17.8741,31.0954,14,True,True,Active,False,0,2022-06-05,2026-03-28T17:51:09.859156
MZ0394,Kudzai,Mutasa,kudzai.mutasa394@micrlabs.onmicrosoft.com,Operations,Facilities Manager,Bulawayo,-20.0868,28.6285,10,True,True,Active,False,0,2021-07-16,2026-03-28T17:51:09.859187
MZ0395,Bongani,Gumbo,bongani.gumbo395@micrlabs.onmicrosoft.com,Operations,HR Manager,Harare,-17.846,31.0383,11,False,True,Active,False,0,2023-05-07,2026-03-28T17:51:09.859215
MZ0396,Chiedza,Chirwa,chiedza.chirwa396@micrlabs.onmicrosoft.com,Operations,Administrator,Harare,-17.8552,31.0664,12,False,True,Active,False,0,2023-04-17,2026-03-28T17:51:09.859244
MZ0397,Sibusiso,Zimba,sibusiso.zimba397@micrlabs.onmicrosoft.com,Operations,Facilities Manager,Harare,-17.8068,31.0047,16,True,True,Active,False,0,2021-09-09,2026-03-28T17:51:09.859273
MZ0398,Rudo,Gumbo,rudo.gumbo398@micrlabs.onmicrosoft.com,Operations,Administrator,Bulawayo,-20.1505,28.5846,8,True,False,Active,False,0,2024-02-19,2026-03-28T17:51:09.859301
MZ0399,Tinashe,Chirwa,tinashe.chirwa399@micrlabs.onmicrosoft.com,Operations,HR Manager,Bulawayo,-20.1612,28.6449,8,True,True,Active,False,0,2024-04-20,2026-03-28T17:51:09.859332
MZ0400,Kudzai,Chirwa,kudzai.chirwa400@micrlabs.onmicrosoft.com,Operations,Administrator,Harare,-17.8333,31.0354,7,True,True,Active,False,0,2022-02-17,2026-03-28T17:51:09.859361
MZ0401,Tsitsi,Mhlanga,tsitsi.mhlanga401@micrlabs.onmicrosoft.com,Operations,Facilities Manager,Harare,-17.8533,31.041,17,True,True,Active,False,0,2025-01-29,2026-03-28T17:51:09.859390
MZ0402,Tendai,Tembo,tendai.tembo402@micrlabs.onmicrosoft.com,Operations,HR Manager,Bulawayo,-20.1069,28.635,7,True,True,Active,False,0,2025-01-08,2026-03-28T17:51:09.859420
MZ0403,Sibusiso,Chikwanda,sibusiso.chikwanda403@micrlabs.onmicrosoft.com,Operations,Facilities Manager,Mutare,-18.9769,32.6604,5,True,True,Active,False,0,2025-07-13,2026-03-28T17:51:09.859448
MZ0404,Zanele,Chikwanda,zanele.chikwanda404@micrlabs.onmicrosoft.com,Operations,Receptionist,Masvingo,-20.11,30.8505,16,False,True,Active,False,0,2024-10-18,2026-03-28T17:51:09.859479
MZ0405,Tatenda,Moyo,tatenda.moyo405@micrlabs.onmicrosoft.com,Operations,Receptionist,Bulawayo,-20.1431,28.6312,7,True,True,Active,False,0,2023-04-23,2026-03-28T17:51:09.859506
MZ0406,Munyaradzi,Gumbo,munyaradzi.gumbo406@micrlabs.onmicrosoft.com,Operations,Facilities Manager,Bulawayo,-20.1312,28.5925,12,True,True,Active,False,0,2025-12-11,2026-03-28T17:51:09.859556
MZ0407,Tendai,Nkomo,tendai.nkomo407@micrlabs.onmicrosoft.com,Operations,HR Manager,Bulawayo,-20.1771,28.6515,19,True,True,Active,False,0,2025-04-03,2026-03-28T17:51:09.859600
MZ0408,Sibusiso,Mpofu,sibusiso.mpofu408@micrlabs.onmicrosoft.com,Operations,HR Manager,Mutare,-18.972,32.654,9,True,True,Active,False,0,2022-05-29,2026-03-28T17:51:09.859631
MZ0409,Tinashe,Mutasa,tinashe.mutasa409@micrlabs.onmicrosoft.com,Operations,Facilities Manager,Harare,-17.8464,31.0681,9,True,True,Active,False,0,2025-08-12,2026-03-28T17:51:09.859661
MZ0410,Nomvula,Moyo,nomvula.moyo410@micrlabs.onmicrosoft.com,Operations,Facilities Manager,Harare,-17.8006,31.0734,18,True,True,Active,False,0,2022-06-11,2026-03-28T17:51:09.859690
MZ0411,Nompilo,Banda,nompilo.banda411@micrlabs.onmicrosoft.com,Operations,Facilities Manager,Harare,-17.8487,31.0574,10,True,True,Active,False,0,2025-02-17,2026-03-28T17:51:09.859719
MZ0412,Simba,Mpofu,simba.mpofu412@micrlabs.onmicrosoft.com,Operations,Facilities Manager,Harare,-17.7906,31.0098,7,False,True,Active,False,0,2024-12-21,2026-03-28T17:51:09.859748
MZ0413,Bongani,Gumbo,bongani.gumbo413@micrlabs.onmicrosoft.com,Operations,HR Manager,Harare,-17.8531,31.0916,20,True,True,Active,False,0,2021-03-27,2026-03-28T17:51:09.859778
MZ0414,Tsitsi,Tembo,tsitsi.tembo414@micrlabs.onmicrosoft.com,Operations,Administrator,Gweru,-19.4866,29.8168,7,True,True,Active,False,0,2022-10-12,2026-03-28T17:51:09.859809
MZ0415,Simba,Dube,simba.dube415@micrlabs.onmicrosoft.com,Operations,Receptionist,Harare,-17.8613,31.0971,9,False,True,Active,False,0,2025-01-07,2026-03-28T17:51:09.859840
MZ0416,Tinashe,Nkomo,tinashe.nkomo416@micrlabs.onmicrosoft.com,Operations,Facilities Manager,Harare,-17.8729,31.0391,6,True,True,Active,False,0,2023-10-20,2026-03-28T17:51:09.859868
MZ0417,Nompilo,Gumbo,nompilo.gumbo417@micrlabs.onmicrosoft.com,Operations,Facilities Manager,Harare,-17.8746,31.1003,15,True,False,Active,False,0,2022-04-14,2026-03-28T17:51:09.859897
MZ0418,Zanele,Sithole,zanele.sithole418@micrlabs.onmicrosoft.com,Operations,Facilities Manager,Harare,-17.8138,31.0387,7,True,True,Active,False,0,2024-03-28,2026-03-28T17:51:09.859926
MZ0419,Lungelo,Mhlanga,lungelo.mhlanga419@micrlabs.onmicrosoft.com,Operations,Receptionist,Gweru,-19.4513,29.8149,5,True,True,Active,False,0,2024-06-04,2026-03-28T17:51:09.859955
MZ0420,Chiedza,Phiri,chiedza.phiri420@micrlabs.onmicrosoft.com,Operations,Receptionist,Bulawayo,-20.1613,28.5951,16,True,True,Active,False,0,2024-02-17,2026-03-28T17:51:09.859983
MZ0421,Lungelo,Tembo,lungelo.tembo421@micrlabs.onmicrosoft.com,IT,Help Desk,Harare,-17.8117,31.0501,10,True,True,Active,False,0,2021-05-13,2026-03-28T17:51:09.860014
MZ0422,Farai,Sithole,farai.sithole422@micrlabs.onmicrosoft.com,IT,Help Desk,Bulawayo,-20.169,28.6277,9,True,True,Active,False,0,2025-03-13,2026-03-28T17:51:09.860043
MZ0423,Nkosi,Gumbo,nkosi.gumbo423@micrlabs.onmicrosoft.com,IT,Help Desk,Mutare,-18.9545,32.6492,7,True,True,Active,False,0,2022-03-10,2026-03-28T17:51:09.860072
MZ0424,Nomvula,Mpofu,nomvula.mpofu424@micrlabs.onmicrosoft.com,IT,Network Engineer,Gweru,-19.4399,29.8462,10,True,True,Active,False,0,2022-08-27,2026-03-28T17:51:09.860101
MZ0425,Nompilo,Sithole,nompilo.sithole425@micrlabs.onmicrosoft.com,IT,Help Desk,Bulawayo,-20.1595,28.6149,8,True,True,Active,False,0,2025-05-09,2026-03-28T17:51:09.860129
MZ0426,Tsitsi,Ncube,tsitsi.ncube426@micrlabs.onmicrosoft.com,IT,Network Engineer,Harare,-17.789,31.0622,8,True,True,Active,False,0,2025-10-10,2026-03-28T17:51:09.860159
MZ0427,Zanele,Zimba,zanele.zimba427@micrlabs.onmicrosoft.com,IT,IT Administrator,Harare,-17.8749,31.0552,12,False,True,Active,False,0,2023-01-10,2026-03-28T17:51:09.860188
MZ0428,Sibusiso,Zimba,sibusiso.zimba428@micrlabs.onmicrosoft.com,IT,Network Engineer,Harare,-17.8315,31.0255,7,True,False,Active,False,0,2022-01-07,2026-03-28T17:51:09.860217
MZ0429,Bongani,Moyo,bongani.moyo429@micrlabs.onmicrosoft.com,IT,Network Engineer,Mutare,-18.9418,32.6787,8,True,True,Active,False,0,2023-12-25,2026-03-28T17:51:09.860246
MZ0430,Sifiso,Mutasa,sifiso.mutasa430@micrlabs.onmicrosoft.com,IT,Help Desk,Harare,-17.8366,31.0607,13,False,True,Active,False,0,2022-09-10,2026-03-28T17:51:09.860274
MZ0431,Sifiso,Nkomo,sifiso.nkomo431@micrlabs.onmicrosoft.com,IT,Security Analyst,Harare,-17.824,31.058,10,True,True,Active,False,0,2023-09-15,2026-03-28T17:51:09.860304
MZ0432,Lungelo,Nkomo,lungelo.nkomo432@micrlabs.onmicrosoft.com,IT,Security Analyst,Mutare,-18.9471,32.7064,8,False,True,Active,False,0,2021-08-27,2026-03-28T17:51:09.860333
MZ0433,Tinashe,Phiri,tinashe.phiri433@micrlabs.onmicrosoft.com,IT,Help Desk,Harare,-17.8454,31.0573,6,True,False,Active,False,0,2023-04-23,2026-03-28T17:51:09.860362
MZ0434,Farai,Banda,farai.banda434@micrlabs.onmicrosoft.com,IT,IT Administrator,Masvingo,-20.0809,30.7892,12,True,True,Active,False,0,2023-07-08,2026-03-28T17:51:09.860474
MZ0435,Zanele,Chikwanda,zanele.chikwanda435@micrlabs.onmicrosoft.com,IT,Network Engineer,Mutare,-18.961,32.7155,10,True,True,Active,False,0,2025-02-07,2026-03-28T17:51:09.860597
MZ0436,Bongani,Moyo,bongani.moyo436@micrlabs.onmicrosoft.com,IT,Help Desk,Mutare,-18.9696,32.6907,10,True,True,Active,False,0,2023-11-10,2026-03-28T17:51:09.860651
MZ0437,Chiedza,Chikwanda,chiedza.chikwanda437@micrlabs.onmicrosoft.com,IT,IT Administrator,Mutare,-18.9854,32.6604,11,True,True,Active,False,0,2023-12-27,2026-03-28T17:51:09.860702
MZ0438,Simba,Chikwanda,simba.chikwanda438@micrlabs.onmicrosoft.com,IT,IT Administrator,Mutare,-18.9648,32.6792,16,False,True,Active,False,0,2023-01-31,2026-03-28T17:51:09.860756
MZ0439,Sifiso,Sithole,sifiso.sithole439@micrlabs.onmicrosoft.com,IT,Help Desk,Harare,-17.8617,31.0528,7,True,True,Active,False,0,2025-12-04,2026-03-28T17:51:09.860793
MZ0440,Zanele,Mhlanga,zanele.mhlanga440@micrlabs.onmicrosoft.com,IT,IT Administrator,Mutare,-18.9957,32.6652,17,True,True,Active,False,0,2024-05-24,2026-03-28T17:51:09.860823
MZ0441,Nompilo,Gumbo,nompilo.gumbo441@micrlabs.onmicrosoft.com,IT,Security Analyst,Bulawayo,-20.1798,28.588,7,True,True,Active,False,0,2023-05-17,2026-03-28T17:51:09.860852
MZ0442,Takudzwa,Zimba,takudzwa.zimba442@micrlabs.onmicrosoft.com,IT,Help Desk,Masvingo,-20.0727,30.7838,13,True,True,Active,False,0,2022-01-25,2026-03-28T17:51:09.860881
MZ0443,Simba,Gumbo,simba.gumbo443@micrlabs.onmicrosoft.com,IT,Security Analyst,Harare,-17.8478,31.0241,13,True,True,Active,False,0,2025-10-29,2026-03-28T17:51:09.860911
MZ0444,Bongani,Mpofu,bongani.mpofu444@micrlabs.onmicrosoft.com,IT,Help Desk,Mutare,-18.9334,32.6416,11,False,True,Active,False,0,2024-04-20,2026-03-28T17:51:09.860940
MZ0445,Chiedza,Ncube,chiedza.ncube445@micrlabs.onmicrosoft.com,IT,Security Analyst,Masvingo,-20.0568,30.8491,5,False,True,Active,False,0,2022-09-11,2026-03-28T17:51:09.860969
MZ0446,Lungelo,Sithole,lungelo.sithole446@micrlabs.onmicrosoft.com,IT,IT Administrator,Harare,-17.7894,31.0903,13,True,False,Active,False,0,2024-05-17,2026-03-28T17:51:09.860998
MZ0447,Bongani,Nkomo,bongani.nkomo447@micrlabs.onmicrosoft.com,IT,Security Analyst,Bulawayo,-20.1771,28.6563,20,False,True,Active,False,0,2023-02-21,2026-03-28T17:51:09.861027
MZ0448,Nomvula,Banda,nomvula.banda448@micrlabs.onmicrosoft.com,IT,Security Analyst,Masvingo,-20.0546,30.8288,5,True,True,Active,False,0,2022-11-01,2026-03-28T17:51:09.861055
MZ0449,Lungelo,Sithole,lungelo.sithole449@micrlabs.onmicrosoft.com,IT,IT Administrator,Gweru,-19.4813,29.793,13,True,True,Active,False,0,2024-03-01,2026-03-28T17:51:09.861085
MZ0450,Nyasha,Zimba,nyasha.zimba450@micrlabs.onmicrosoft.com,IT,Security Analyst,Harare,-17.8091,31.0394,17,True,True,Active,False,0,2022-02-22,2026-03-28T17:51:09.861112
MZ0451,Chiedza,Tembo,chiedza.tembo451@micrlabs.onmicrosoft.com,Pharmacy,Pharmacist,Harare,-17.8556,31.0454,17,True,True,Active,False,0,2021-11-07,2026-03-28T17:51:09.861153
MZ0452,Nkosi,Dube,nkosi.dube452@micrlabs.onmicrosoft.com,Pharmacy,Pharmacist,Harare,-17.8658,31.0915,15,False,True,Active,False,0,2022-03-26,2026-03-28T17:51:09.861185
MZ0453,Sibusiso,Tembo,sibusiso.tembo453@micrlabs.onmicrosoft.com,Pharmacy,Pharmacist,Harare,-17.8577,31.0276,8,True,True,Active,False,0,2023-02-07,2026-03-28T17:51:09.861214
MZ0454,Zanele,Phiri,zanele.phiri454@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Masvingo,-20.0986,30.7848,8,True,True,Active,False,0,2023-09-06,2026-03-28T17:51:09.861244
MZ0455,Rudo,Mutasa,rudo.mutasa455@micrlabs.onmicrosoft.com,Pharmacy,Pharmacist,Harare,-17.8282,31.0797,19,False,True,Active,False,0,2022-02-13,2026-03-28T17:51:09.861275
MZ0456,Nomvula,Mhlanga,nomvula.mhlanga456@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Harare,-17.7984,31.0359,17,False,True,Active,False,0,2022-05-02,2026-03-28T17:51:09.861304
MZ0457,Bongani,Mutasa,bongani.mutasa457@micrlabs.onmicrosoft.com,Pharmacy,Pharmacist,Harare,-17.8501,31.0289,17,True,True,Active,False,0,2023-08-04,2026-03-28T17:51:09.861334
MZ0458,Sifiso,Dube,sifiso.dube458@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Harare,-17.8769,31.075,13,False,True,Active,False,0,2025-10-28,2026-03-28T17:51:09.861363
MZ0459,Farai,Zimba,farai.zimba459@micrlabs.onmicrosoft.com,Pharmacy,Pharmacist,Harare,-17.8728,31.0901,6,True,True,Active,False,0,2021-10-07,2026-03-28T17:51:09.861394
MZ0460,Rudo,Sithole,rudo.sithole460@micrlabs.onmicrosoft.com,Pharmacy,Pharmacist,Harare,-17.8137,31.0907,14,True,True,Active,False,0,2023-03-31,2026-03-28T17:51:09.861423
MZ0461,Farai,Phiri,farai.phiri461@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Gweru,-19.4971,29.8331,15,False,True,Active,False,0,2023-01-05,2026-03-28T17:51:09.861452
MZ0462,Nomvula,Tembo,nomvula.tembo462@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Bulawayo,-20.1234,28.6221,18,True,True,Active,False,0,2025-08-16,2026-03-28T17:51:09.861481
MZ0463,Nompilo,Phiri,nompilo.phiri463@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Harare,-17.8702,31.033,18,True,True,Active,False,0,2022-10-23,2026-03-28T17:51:09.861509
MZ0464,Takudzwa,Chikwanda,takudzwa.chikwanda464@micrlabs.onmicrosoft.com,Pharmacy,Pharmacist,Harare,-17.8784,31.0944,20,True,True,Active,False,0,2022-12-25,2026-03-28T17:51:09.861611
MZ0465,Tatenda,Phiri,tatenda.phiri465@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Harare,-17.838,31.0583,17,True,True,Active,False,0,2022-10-16,2026-03-28T17:51:09.861650
MZ0466,Bongani,Chikwanda,bongani.chikwanda466@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Harare,-17.8167,31.0539,13,True,True,Active,False,0,2024-10-15,2026-03-28T17:51:09.861680
MZ0467,Bongani,Mhlanga,bongani.mhlanga467@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Harare,-17.8655,31.0132,19,True,True,Active,False,0,2021-05-21,2026-03-28T17:51:09.861710
MZ0468,Takudzwa,Moyo,takudzwa.moyo468@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Harare,-17.7822,31.0044,8,True,True,Active,False,0,2024-09-13,2026-03-28T17:51:09.861739
MZ0469,Tinashe,Ncube,tinashe.ncube469@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Harare,-17.8298,31.0364,14,False,True,Active,False,0,2023-01-14,2026-03-28T17:51:09.861768
MZ0470,Nkosi,Mutasa,nkosi.mutasa470@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Harare,-17.8041,31.0168,13,False,True,Active,False,0,2021-11-24,2026-03-28T17:51:09.861797
MZ0471,Tinashe,Gumbo,tinashe.gumbo471@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Gweru,-19.4183,29.8495,8,False,True,Active,False,0,2022-03-14,2026-03-28T17:51:09.861826
MZ0472,Bongani,Tembo,bongani.tembo472@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Masvingo,-20.1045,30.8563,8,True,False,Active,False,0,2026-02-17,2026-03-28T17:51:09.861855
MZ0473,Thandi,Gumbo,thandi.gumbo473@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Harare,-17.8163,31.0064,8,True,True,Active,False,0,2023-09-08,2026-03-28T17:51:09.861885
MZ0474,Nkosi,Mhlanga,nkosi.mhlanga474@micrlabs.onmicrosoft.com,Pharmacy,Pharmacist,Bulawayo,-20.0852,28.6,18,True,True,Active,False,0,2023-07-11,2026-03-28T17:51:09.861916
MZ0475,Munyaradzi,Nkomo,munyaradzi.nkomo475@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Harare,-17.7823,31.0603,20,True,True,Active,False,0,2024-07-14,2026-03-28T17:51:09.861946
MZ0476,Farai,Banda,farai.banda476@micrlabs.onmicrosoft.com,Pharmacy,Pharmacist,Harare,-17.8173,31.0953,6,True,True,Active,False,0,2021-08-27,2026-03-28T17:51:09.861975
MZ0477,Nyasha,Mpofu,nyasha.mpofu477@micrlabs.onmicrosoft.com,Pharmacy,Pharmacist,Harare,-17.8234,31.0667,16,False,True,Active,False,0,2022-12-12,2026-03-28T17:51:09.862005
MZ0478,Kudzai,Zimba,kudzai.zimba478@micrlabs.onmicrosoft.com,Pharmacy,Pharmacist,Harare,-17.8657,31.0921,20,False,True,Active,False,0,2024-06-13,2026-03-28T17:51:09.862034
MZ0479,Tsitsi,Dube,tsitsi.dube479@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Bulawayo,-20.1501,28.6232,10,True,True,Active,False,0,2022-12-05,2026-03-28T17:51:09.862064
MZ0480,Zanele,Mutasa,zanele.mutasa480@micrlabs.onmicrosoft.com,Pharmacy,Pharmacy Technician,Harare,-17.8016,31.0528,10,False,True,Active,False,0,2024-01-30,2026-03-28T17:51:09.862094
MZ0481,Takudzwa,Tembo,takudzwa.tembo481@micrlabs.onmicrosoft.com,Radiology,Radiographer,Harare,-17.7825,31.0841,11,True,True,Active,False,0,2024-06-10,2026-03-28T17:51:09.862125
MZ0482,Lungelo,Zimba,lungelo.zimba482@micrlabs.onmicrosoft.com,Radiology,Radiologist,Bulawayo,-20.1715,28.6287,7,True,False,Active,False,0,2023-04-29,2026-03-28T17:51:09.862154
MZ0483,Tinashe,Ncube,tinashe.ncube483@micrlabs.onmicrosoft.com,Radiology,Radiologist,Harare,-17.8693,31.0593,17,True,True,Active,False,0,2022-03-05,2026-03-28T17:51:09.862182
MZ0484,Takudzwa,Mpofu,takudzwa.mpofu484@micrlabs.onmicrosoft.com,Radiology,Radiographer,Bulawayo,-20.1754,28.6694,11,True,False,Active,False,0,2025-11-05,2026-03-28T17:51:09.862213
MZ0485,Nkosi,Mutasa,nkosi.mutasa485@micrlabs.onmicrosoft.com,Radiology,Radiologist,Bulawayo,-20.0887,28.618,16,False,True,Active,False,0,2022-04-26,2026-03-28T17:51:09.862242
MZ0486,Kudzai,Ncube,kudzai.ncube486@micrlabs.onmicrosoft.com,Radiology,Radiographer,Gweru,-19.4922,29.7883,8,True,True,Active,False,0,2025-09-13,2026-03-28T17:51:09.862271
MZ0487,Tinashe,Phiri,tinashe.phiri487@micrlabs.onmicrosoft.com,Radiology,Radiographer,Bulawayo,-20.1255,28.6712,18,False,True,Active,False,0,2021-11-13,2026-03-28T17:51:09.862301
MZ0488,Sifiso,Gumbo,sifiso.gumbo488@micrlabs.onmicrosoft.com,Radiology,Radiographer,Harare,-17.8,31.0572,15,True,True,Active,False,0,2025-10-09,2026-03-28T17:51:09.862331
MZ0489,Lungelo,Phiri,lungelo.phiri489@micrlabs.onmicrosoft.com,Radiology,Radiographer,Masvingo,-20.0919,30.82,18,False,True,Active,False,0,2022-03-23,2026-03-28T17:51:09.862362
MZ0490,Munyaradzi,Nkomo,munyaradzi.nkomo490@micrlabs.onmicrosoft.com,Radiology,Radiologist,Bulawayo,-20.108,28.6124,19,True,True,Active,False,0,2022-06-05,2026-03-28T17:51:09.862391
MZ0491,Nkosi,Phiri,nkosi.phiri491@micrlabs.onmicrosoft.com,Radiology,Radiologist,Harare,-17.7902,31.0029,12,True,True,Active,False,0,2023-09-05,2026-03-28T17:51:09.862420
MZ0492,Chiedza,Moyo,chiedza.moyo492@micrlabs.onmicrosoft.com,Radiology,Radiographer,Harare,-17.8636,31.0287,12,True,True,Active,False,0,2023-05-26,2026-03-28T17:51:09.862449
MZ0493,Bongani,Tembo,bongani.tembo493@micrlabs.onmicrosoft.com,Radiology,Radiologist,Harare,-17.8467,31.0505,20,False,True,Active,False,0,2023-10-16,2026-03-28T17:51:09.862477
MZ0494,Nkosi,Tembo,nkosi.tembo494@micrlabs.onmicrosoft.com,Radiology,Radiologist,Gweru,-19.4618,29.8447,15,True,True,Active,False,0,2022-08-13,2026-03-28T17:51:09.862507
MZ0495,Tinashe,Tembo,tinashe.tembo495@micrlabs.onmicrosoft.com,Radiology,Radiographer,Bulawayo,-20.1223,28.5775,17,True,True,Active,False,0,2021-04-29,2026-03-28T17:51:09.862536
MZ0496,Takudzwa,Phiri,takudzwa.phiri496@micrlabs.onmicrosoft.com,Radiology,Radiographer,Bulawayo,-20.1672,28.6438,17,False,True,Active,False,0,2023-02-09,2026-03-28T17:51:09.862595
MZ0497,Munyaradzi,Chikwanda,munyaradzi.chikwanda497@micrlabs.onmicrosoft.com,Radiology,Radiologist,Mutare,-19.0059,32.6545,20,True,True,Active,False,0,2021-07-17,2026-03-28T17:51:09.862695
MZ0498,Sibusiso,Zimba,sibusiso.zimba498@micrlabs.onmicrosoft.com,Radiology,Radiographer,Bulawayo,-20.1051,28.5894,9,True,True,Active,False,0,2023-04-30,2026-03-28T17:51:09.864606
MZ0499,Simba,Sithole,simba.sithole499@micrlabs.onmicrosoft.com,Radiology,Radiographer,Masvingo,-20.072,30.807,13,False,True,Active,False,0,2023-10-15,2026-03-28T17:51:09.864645
MZ0500,Tendai,Zimba,tendai.zimba500@micrlabs.onmicrosoft.com,Radiology,Radiologist,Harare,-17.8444,31.0343,5,False,True,Active,False,0,2022-09-12,2026-03-28T17:51:09.864679
